thermal,met,userid,experimentid,responseSpeed
10.0,9.0,dorn13,dorn,9.882
11.0,11.0,dorn20,dorn,8.534
10.0,9.0,dorn18,dorn,11.73
11.0,11.0,dorn20,dorn,7.243
11.0,9.0,dorn09,dorn,6.053
11.0,9.0,dorn03,dorn,2108.187
10.0,9.0,dorn11,dorn,4.837
10.0,9.0,dorn01,dorn,6.79
10.0,10.0,dorn18,dorn,10.824
10.0,9.0,dorn07,dorn,10.25
11.0,11.0,dorn09,dorn,7.192
11.0,8.0,dorn06,dorn,6647.129
11.0,10.0,dorn18,dorn,14.346
10.0,9.0,dorn07,dorn,11.924
11.0,10.0,dorn06,dorn,26.377
10.0,9.0,dorn12,dorn,16.173
10.0,9.0,dorn14,dorn,14.097
10.0,9.0,dorn11,dorn,41.484
11.0,10.0,dorn20,dorn,10.986
11.0,10.0,dorn20,dorn,8.273
10.0,10.0,dorn15,dorn,7.516
11.0,9.0,dorn05,dorn,10.436
11.0,9.0,dorn19,dorn,11.615
10.0,9.0,dorn15,dorn,8.509
11.0,10.0,dorn06,dorn,10.933
10.0,9.0,dorn04,dorn,21.791
10.0,9.0,dorn12,dorn,11.189
10.0,9.0,dorn11,dorn,37.274
11.0,9.0,dorn19,dorn,314.268
10.0,9.0,dorn19,dorn,14.572
11.0,9.0,dorn07,dorn,1856.233
10.0,9.0,dorn05,dorn,5.227
10.0,9.0,dorn03,dorn,13780.188
10.0,9.0,dorn03,dorn,430.648
10.0,8.0,dorn08,dorn,21.107
10.0,9.0,dorn05,dorn,8.519
10.0,9.0,dorn01,dorn,7.511
10.0,9.0,dorn18,dorn,11.973
10.0,8.0,dorn04,dorn,9.594
10.0,9.0,dorn01,dorn,7.665
10.0,9.0,dorn01,dorn,7.642
10.0,8.0,dorn08,dorn,7.934
10.0,10.0,dorn01,dorn,9.355
10.0,8.0,dorn13,dorn,30.109
10.0,8.0,dorn13,dorn,45.116
10.0,8.0,dorn04,dorn,11.717
10.0,9.0,dorn13,dorn,11.687
10.0,9.0,dorn13,dorn,9.053
10.0,8.0,dorn02,dorn,11.993
11.0,9.0,dorn09,dorn,9.345
10.0,10.0,dorn13,dorn,15.721
11.0,9.0,dorn09,dorn,7.347
10.0,10.0,dorn13,dorn,46.993
10.0,9.0,dorn13,dorn,16.385
10.0,10.0,dorn20,dorn,11.014
10.0,9.0,dorn15,dorn,13.079
10.0,9.0,dorn05,dorn,5.192
10.0,9.0,dorn01,dorn,6.645
10.0,9.0,dorn05,dorn,2.726
10.0,9.0,dorn12,dorn,11.865
10.0,10.0,dorn13,dorn,12.337
10.0,10.0,dorn07,dorn,1978.422
10.0,10.0,dorn13,dorn,10.359
11.0,10.0,dorn02,dorn,13.898
10.0,10.0,dorn20,dorn,8.276
11.0,10.0,dorn08,dorn,5250.007
10.0,9.0,dorn13,dorn,47.373
10.0,9.0,dorn01,dorn,5.368
10.0,9.0,dorn13,dorn,19.145
10.0,10.0,dorn13,dorn,9.718
11.0,11.0,dorn09,dorn,5.442
10.0,9.0,dorn03,dorn,11.925
10.0,10.0,dorn07,dorn,13.323
11.0,9.0,dorn15,dorn,7.221
10.0,9.0,dorn18,dorn,16.737
10.0,10.0,dorn07,dorn,25.071
10.0,9.0,dorn11,dorn,5.968
10.0,8.0,dorn04,dorn,12.437
10.0,10.0,dorn18,dorn,13.486
11.0,8.0,dorn08,dorn,10.891
11.0,9.0,dorn15,dorn,7.108
10.0,9.0,dorn11,dorn,8.17
10.0,9.0,dorn13,dorn,32.433
10.0,8.0,dorn01,dorn,14.134
10.0,10.0,dorn08,dorn,15.224
10.0,9.0,dorn13,dorn,16.246
10.0,10.0,dorn03,dorn,11.577
10.0,9.0,dorn11,dorn,6.527
10.0,9.0,dorn12,dorn,6.609
10.0,9.0,dorn05,dorn,2.632
11.0,9.0,dorn09,dorn,9.688
10.0,10.0,dorn08,dorn,11.997
10.0,9.0,dorn18,dorn,8.656
11.0,9.0,dorn07,dorn,25.193
10.0,9.0,dorn12,dorn,6.862
10.0,9.0,dorn03,dorn,29.769
10.0,9.0,dorn15,dorn,6.351
10.0,8.0,dorn04,dorn,17.281
10.0,10.0,dorn08,dorn,14.031
10.0,10.0,dorn01,dorn,8.772
10.0,8.0,dorn02,dorn,9.801
10.0,9.0,dorn18,dorn,9.759
10.0,9.0,dorn11,dorn,9.207
11.0,10.0,dorn08,dorn,19.659
10.0,9.0,dorn12,dorn,4.265
11.0,11.0,dorn19,dorn,8.963
10.0,8.0,dorn18,dorn,9.028
10.0,8.0,dorn04,dorn,9.935
10.0,8.0,dorn08,dorn,14.728
10.0,9.0,dorn07,dorn,19.549
10.0,9.0,dorn03,dorn,10.136
10.0,9.0,dorn14,dorn,24.541
10.0,9.0,dorn19,dorn,10.531
10.0,9.0,dorn11,dorn,12.706
10.0,10.0,dorn01,dorn,517.828
11.0,9.0,dorn19,dorn,7.922
10.0,9.0,dorn15,dorn,8.891
11.0,10.0,dorn03,dorn,26.655
10.0,9.0,dorn19,dorn,11.162
11.0,9.0,dorn05,dorn,3.817
10.0,8.0,dorn08,dorn,20.494
10.0,9.0,dorn12,dorn,8.069
11.0,10.0,dorn07,dorn,39.662
9.0,9.0,dorn03,dorn,21.486
10.0,9.0,dorn14,dorn,9.161
11.0,9.0,dorn19,dorn,9.341
10.0,9.0,dorn11,dorn,9.41
10.0,8.0,dorn02,dorn,14.129
10.0,8.0,dorn04,dorn,1448.954
11.0,9.0,dorn09,dorn,5.489
10.0,9.0,dorn19,dorn,12.047
10.0,8.0,dorn19,dorn,8.878
11.0,9.0,dorn09,dorn,14.653
10.0,9.0,dorn01,dorn,2668.902
10.0,8.0,dorn08,dorn,5827.038
10.0,9.0,dorn01,dorn,12.463
10.0,8.0,dorn02,dorn,7.966
11.0,10.0,dorn07,dorn,62.584
10.0,9.0,dorn15,dorn,9.917
10.0,9.0,dorn12,dorn,7.841
10.0,10.0,dorn11,dorn,19.133
10.0,9.0,dorn14,dorn,1132.261
10.0,8.0,dorn01,dorn,8.237
9.0,9.0,dorn05,dorn,10.565
11.0,8.0,dorn18,dorn,8.525
10.0,9.0,dorn05,dorn,6.471
10.0,9.0,dorn01,dorn,7.521
11.0,9.0,dorn19,dorn,8.019
10.0,8.0,dorn02,dorn,11.446
10.0,9.0,dorn11,dorn,5.55
10.0,8.0,dorn08,dorn,6965.889
10.0,8.0,dorn03,dorn,8564.16
11.0,8.0,dorn07,dorn,90.273
11.0,9.0,dorn09,dorn,9.624
10.0,9.0,dorn11,dorn,5.432
10.0,8.0,dorn04,dorn,10.643
10.0,9.0,dorn15,dorn,11.946
10.0,8.0,dorn15,dorn,6.564
10.0,8.0,dorn18,dorn,10.254
10.0,8.0,dorn04,dorn,9.442
10.0,8.0,dorn13,dorn,9.251
10.0,9.0,dorn13,dorn,11.274
11.0,9.0,dorn13,dorn,9.559
10.0,9.0,dorn12,dorn,6.248
11.0,10.0,dorn03,dorn,9.949
11.0,9.0,dorn09,dorn,14.998
10.0,10.0,dorn03,dorn,27.677
11.0,10.0,dorn12,dorn,10.014
10.0,9.0,dorn11,dorn,3066.8
11.0,9.0,dorn19,dorn,7.997
11.0,9.0,dorn19,dorn,5.552
10.0,10.0,dorn20,dorn,8.579
10.0,9.0,dorn19,dorn,7.48
11.0,10.0,dorn18,dorn,7.936
10.0,9.0,dorn12,dorn,4.74
10.0,10.0,dorn11,dorn,34.04
10.0,8.0,dorn01,dorn,7.654
10.0,10.0,dorn20,dorn,9.566
11.0,9.0,dorn15,dorn,8.806
10.0,9.0,dorn19,dorn,7.885
10.0,9.0,dorn03,dorn,629.235
10.0,8.0,dorn04,dorn,9.669
11.0,9.0,dorn19,dorn,8.749
10.0,8.0,dorn01,dorn,6.987
10.0,9.0,dorn13,dorn,11.556
10.0,8.0,dorn01,dorn,6.287
10.0,9.0,dorn19,dorn,6.233
10.0,9.0,dorn03,dorn,30.371
10.0,9.0,dorn19,dorn,6.682
10.0,10.0,dorn20,dorn,6.834
11.0,9.0,dorn15,dorn,7.169
10.0,9.0,dorn11,dorn,18.089
10.0,8.0,dorn04,dorn,10.474
10.0,8.0,dorn02,dorn,13.073
10.0,9.0,dorn19,dorn,11.009
11.0,9.0,dorn14,dorn,3877.77
10.0,8.0,dorn07,dorn,31.29
10.0,8.0,dorn02,dorn,6.948
10.0,9.0,dorn03,dorn,37.497
11.0,9.0,dorn13,dorn,10.488
10.0,9.0,dorn01,dorn,726.213
11.0,9.0,dorn13,dorn,48.216
11.0,9.0,dorn13,dorn,15.199
10.0,8.0,dorn02,dorn,8.03
10.0,8.0,dorn12,dorn,13.359
10.0,9.0,dorn13,dorn,9.453
11.0,9.0,dorn13,dorn,16.165
11.0,10.0,dorn18,dorn,12.849
10.0,8.0,dorn01,dorn,39.826
10.0,9.0,dorn19,dorn,6.59
10.0,8.0,dorn04,dorn,9.905
11.0,10.0,dorn19,dorn,11.302
11.0,9.0,dorn13,dorn,29.783
10.0,9.0,dorn19,dorn,21.874
10.0,9.0,dorn11,dorn,5.448
10.0,9.0,dorn02,dorn,7.534
11.0,9.0,dorn13,dorn,20.671
11.0,11.0,dorn07,dorn,199.773
10.0,9.0,dorn03,dorn,23.001
10.0,8.0,dorn12,dorn,18.681
10.0,9.0,dorn08,dorn,12.197
10.0,9.0,dorn11,dorn,1606.502
10.0,8.0,dorn02,dorn,9.673
10.0,9.0,dorn05,dorn,5.021
11.0,9.0,dorn19,dorn,5.754
11.0,9.0,dorn13,dorn,26.741
11.0,10.0,dorn02,dorn,11.154
10.0,9.0,dorn05,dorn,3.411
11.0,9.0,dorn09,dorn,6.393
10.0,9.0,dorn12,dorn,3.715
11.0,9.0,dorn05,dorn,4.589
10.0,9.0,dorn13,dorn,16.346
10.0,9.0,dorn14,dorn,9.326
10.0,9.0,dorn12,dorn,12.058
10.0,9.0,dorn03,dorn,234.473
11.0,10.0,dorn11,dorn,21.428
10.0,9.0,dorn13,dorn,17.465
11.0,9.0,dorn09,dorn,8.768
10.0,10.0,dorn04,dorn,1137.662
10.0,9.0,dorn13,dorn,18.531
10.0,9.0,dorn13,dorn,9.668
11.0,10.0,dorn08,dorn,14.628
10.0,9.0,dorn03,dorn,11.334
11.0,9.0,dorn18,dorn,6.241
10.0,9.0,dorn05,dorn,5.532
10.0,8.0,dorn04,dorn,12.386
11.0,9.0,dorn06,dorn,16.605
10.0,9.0,dorn03,dorn,14.768
10.0,9.0,dorn12,dorn,7.542
10.0,9.0,dorn05,dorn,3.661
10.0,9.0,dorn07,dorn,38.343
10.0,9.0,dorn01,dorn,12.139
11.0,8.0,dorn06,dorn,9.466
11.0,9.0,dorn08,dorn,3211.846
10.0,10.0,dorn04,dorn,9.216
10.0,8.0,dorn15,dorn,9.845
10.0,10.0,dorn01,dorn,5.293
10.0,9.0,dorn05,dorn,4.955
11.0,9.0,dorn13,dorn,8766.921
10.0,8.0,dorn03,dorn,22.479
10.0,8.0,dorn01,dorn,7.254
10.0,9.0,dorn14,dorn,7481.357
10.0,8.0,dorn08,dorn,28.11
10.0,10.0,dorn04,dorn,12.094
11.0,9.0,dorn03,dorn,11.753
11.0,9.0,dorn18,dorn,6.662
11.0,10.0,dorn15,dorn,10.251
10.0,8.0,dorn15,dorn,10.968
10.0,9.0,dorn11,dorn,7.526
10.0,9.0,dorn01,dorn,6.88
10.0,9.0,dorn15,dorn,12.682
11.0,9.0,dorn09,dorn,7.863
10.0,9.0,dorn01,dorn,9.248
11.0,9.0,dorn09,dorn,8.846
10.0,9.0,dorn13,dorn,9.715
11.0,9.0,dorn06,dorn,12.003
10.0,9.0,dorn12,dorn,4.87
10.0,9.0,dorn14,dorn,7.581
10.0,9.0,dorn14,dorn,7.225
10.0,8.0,dorn02,dorn,8.91
11.0,9.0,dorn06,dorn,12.359
10.0,9.0,dorn14,dorn,7.663
10.0,9.0,dorn12,dorn,4.338
11.0,9.0,dorn09,dorn,9.668
11.0,9.0,dorn06,dorn,9.464
10.0,9.0,dorn13,dorn,11.494
10.0,8.0,dorn08,dorn,9.891
10.0,9.0,dorn13,dorn,8.393
10.0,9.0,dorn01,dorn,7.183
10.0,9.0,dorn14,dorn,4.286
10.0,9.0,dorn12,dorn,7.996
11.0,9.0,dorn09,dorn,9.047
11.0,9.0,dorn06,dorn,11.979
10.0,9.0,dorn13,dorn,12.525
10.0,9.0,dorn14,dorn,2123.657
11.0,9.0,dorn08,dorn,2578.333
10.0,9.0,dorn13,dorn,8.872
10.0,9.0,dorn15,dorn,9.669
10.0,9.0,dorn06,dorn,12.989
10.0,8.0,dorn02,dorn,8.478
11.0,8.0,dorn08,dorn,12.964
10.0,9.0,dorn12,dorn,9.446
10.0,8.0,dorn02,dorn,12.354
11.0,9.0,dorn08,dorn,11.371
10.0,8.0,dorn11,dorn,10.074
10.0,9.0,dorn14,dorn,8.443
11.0,9.0,dorn09,dorn,7.604
10.0,9.0,dorn03,dorn,44.572
10.0,9.0,dorn13,dorn,108.514
10.0,9.0,dorn14,dorn,3.602
10.0,8.0,dorn02,dorn,7.421
9.0,9.0,dorn03,dorn,18.644
10.0,9.0,dorn04,dorn,10.963
10.0,9.0,dorn12,dorn,6.548
10.0,9.0,dorn15,dorn,7.856
11.0,9.0,dorn09,dorn,9.282
10.0,8.0,dorn11,dorn,10.205
9.0,9.0,dorn09,dorn,17.344
10.0,8.0,dorn08,dorn,7.992
10.0,9.0,dorn12,dorn,6.791
10.0,8.0,dorn08,dorn,23.125
10.0,9.0,dorn14,dorn,10.665
11.0,9.0,dorn06,dorn,892.234
11.0,9.0,dorn09,dorn,6.92
10.0,8.0,dorn02,dorn,8.546
11.0,9.0,dorn09,dorn,11.488
10.0,9.0,dorn15,dorn,9.157
10.0,9.0,dorn03,dorn,2912.874
10.0,9.0,dorn12,dorn,15.412
10.0,9.0,dorn20,dorn,8.267
10.0,9.0,dorn03,dorn,9.061
9.0,10.0,dorn20,dorn,7.285
10.0,10.0,dorn20,dorn,9.565
11.0,9.0,dorn09,dorn,6.266
11.0,9.0,dorn18,dorn,59817.049
11.0,9.0,dorn09,dorn,4.936
11.0,9.0,dorn07,dorn,22.979
10.0,10.0,dorn01,dorn,7.19
10.0,8.0,dorn02,dorn,9.135
10.0,9.0,dorn06,dorn,14.526
10.0,9.0,dorn20,dorn,250.203
11.0,9.0,dorn07,dorn,37.976
10.0,9.0,dorn13,dorn,14.531
10.0,9.0,dorn04,dorn,9.268
10.0,9.0,dorn13,dorn,37.444
11.0,8.0,dorn08,dorn,1451.381
11.0,10.0,dorn03,dorn,1596.603
11.0,9.0,dorn09,dorn,11.591
10.0,9.0,dorn06,dorn,11.078
10.0,9.0,dorn04,dorn,7.804
11.0,9.0,dorn18,dorn,7.643
10.0,9.0,dorn11,dorn,19.478
11.0,10.0,dorn13,dorn,11.343
10.0,11.0,dorn14,dorn,3749.072
11.0,10.0,dorn06,dorn,14.964
10.0,9.0,dorn20,dorn,7.086
11.0,10.0,dorn07,dorn,14.654
11.0,9.0,dorn05,dorn,4.92
11.0,8.0,dorn03,dorn,3220.943
10.0,10.0,dorn04,dorn,19.158
11.0,9.0,dorn12,dorn,62.41
11.0,10.0,dorn06,dorn,15.135
11.0,11.0,dorn09,dorn,8.89
10.0,9.0,dorn13,dorn,1330.367
10.0,9.0,dorn14,dorn,546.256
11.0,9.0,dorn18,dorn,6.487
11.0,10.0,dorn06,dorn,11.937
10.0,9.0,dorn03,dorn,3366.049
10.0,9.0,dorn03,dorn,13.819
11.0,9.0,dorn09,dorn,9.29
10.0,10.0,dorn11,dorn,8.048
10.0,9.0,dorn01,dorn,5.873
11.0,9.0,dorn12,dorn,16.191
10.0,9.0,dorn11,dorn,32.799
11.0,9.0,dorn15,dorn,10.409
11.0,9.0,dorn18,dorn,7.984
10.0,9.0,dorn01,dorn,8.6
10.0,9.0,dorn08,dorn,9.563
10.0,9.0,dorn08,dorn,29.091
10.0,10.0,dorn04,dorn,3084.516
11.0,9.0,dorn07,dorn,10.738
10.0,9.0,dorn03,dorn,3962.826
10.0,9.0,dorn14,dorn,3868.781
10.0,9.0,dorn05,dorn,3.311
11.0,9.0,dorn09,dorn,5.59
10.0,8.0,dorn01,dorn,6.329
10.0,9.0,dorn05,dorn,9.1
10.0,9.0,dorn04,dorn,1333.91
10.0,8.0,dorn15,dorn,11.013
10.0,9.0,dorn04,dorn,11.317
10.0,8.0,dorn18,dorn,7.23
10.0,9.0,dorn13,dorn,9.123
9.0,10.0,dorn15,dorn,9.283
10.0,9.0,dorn13,dorn,9.172
10.0,8.0,dorn02,dorn,8.088
11.0,9.0,dorn06,dorn,9.593
11.0,9.0,dorn13,dorn,8.904
11.0,9.0,dorn06,dorn,11.603
10.0,9.0,dorn02,dorn,7.781
10.0,9.0,dorn01,dorn,6.765
11.0,9.0,dorn12,dorn,5.951
10.0,10.0,dorn20,dorn,8.481
10.0,9.0,dorn14,dorn,2892.445
10.0,9.0,dorn13,dorn,19.702
10.0,9.0,dorn19,dorn,19.975
11.0,9.0,dorn09,dorn,6.727
10.0,8.0,dorn02,dorn,8.427
11.0,9.0,dorn06,dorn,10.502
11.0,9.0,dorn19,dorn,11.987
11.0,9.0,dorn09,dorn,7.997
11.0,10.0,dorn08,dorn,10.422
10.0,9.0,dorn14,dorn,7.322
11.0,9.0,dorn01,dorn,7.95
11.0,10.0,dorn12,dorn,12.43
11.0,10.0,dorn08,dorn,35.851
11.0,9.0,dorn12,dorn,5.966
11.0,9.0,dorn19,dorn,10.322
10.0,9.0,dorn09,dorn,10.638
10.0,8.0,dorn18,dorn,4.84
11.0,9.0,dorn06,dorn,7.602
10.0,9.0,dorn11,dorn,9.171
10.0,9.0,dorn13,dorn,3437.93
11.0,10.0,dorn08,dorn,11.022
10.0,9.0,dorn13,dorn,17.167
11.0,9.0,dorn09,dorn,6.869
10.0,9.0,dorn19,dorn,8.797
10.0,9.0,dorn03,dorn,24.791
11.0,8.0,dorn08,dorn,9.56
10.0,9.0,dorn18,dorn,10.716
11.0,8.0,dorn02,dorn,9.08
10.0,10.0,dorn01,dorn,3061.5
11.0,8.0,dorn08,dorn,18.21
11.0,9.0,dorn09,dorn,4.667
11.0,8.0,dorn02,dorn,10.746
10.0,9.0,dorn05,dorn,2.765
11.0,9.0,dorn18,dorn,9.055
11.0,9.0,dorn12,dorn,9.792
10.0,9.0,dorn11,dorn,9.875
10.0,9.0,dorn19,dorn,8.404
11.0,9.0,dorn08,dorn,1077.323
10.0,9.0,dorn13,dorn,1658.809
10.0,9.0,dorn04,dorn,213.545
11.0,9.0,dorn09,dorn,4.659
10.0,8.0,dorn07,dorn,16.985
10.0,9.0,dorn03,dorn,30.101
10.0,8.0,dorn02,dorn,8.978
10.0,8.0,dorn02,dorn,8.336
10.0,9.0,dorn04,dorn,12.775
10.0,9.0,dorn13,dorn,9.359
11.0,9.0,dorn07,dorn,52.474
11.0,9.0,dorn12,dorn,15.865
10.0,9.0,dorn03,dorn,11.935
10.0,9.0,dorn19,dorn,7.37
11.0,8.0,dorn08,dorn,15.103
10.0,9.0,dorn11,dorn,622.301
10.0,9.0,dorn05,dorn,3.428
11.0,9.0,dorn08,dorn,11.036
10.0,9.0,dorn19,dorn,6.452
10.0,9.0,dorn05,dorn,4.941
10.0,9.0,dorn05,dorn,5.403
10.0,9.0,dorn06,dorn,51.724
10.0,9.0,dorn02,dorn,7.779
10.0,9.0,dorn05,dorn,3.819
10.0,9.0,dorn13,dorn,7.35
10.0,9.0,dorn13,dorn,20.737
11.0,9.0,dorn09,dorn,9.048
11.0,9.0,dorn06,dorn,15.275
10.0,9.0,dorn15,dorn,7.66
10.0,9.0,dorn08,dorn,15.35
10.0,9.0,dorn03,dorn,1328.81
11.0,9.0,dorn09,dorn,4.41
11.0,9.0,dorn02,dorn,11.87
10.0,9.0,dorn08,dorn,14.589
10.0,9.0,dorn03,dorn,10.302
11.0,10.0,dorn07,dorn,17.176
11.0,10.0,dorn07,dorn,13.896
10.0,9.0,dorn04,dorn,16.891
10.0,9.0,dorn13,dorn,13.159
11.0,9.0,dorn06,dorn,17.326
10.0,9.0,dorn03,dorn,27.378
9.0,9.0,dorn02,dorn,11.363
10.0,10.0,dorn01,dorn,341.792
10.0,9.0,dorn13,dorn,8.736
11.0,9.0,dorn09,dorn,5.289
10.0,9.0,dorn14,dorn,2913.34
11.0,9.0,dorn06,dorn,9.257
11.0,11.0,dorn07,dorn,9.847
11.0,9.0,dorn18,dorn,7.107
10.0,9.0,dorn13,dorn,8.895
11.0,11.0,dorn09,dorn,7.177
10.0,9.0,dorn04,dorn,12.207
10.0,9.0,dorn02,dorn,10.135
10.0,8.0,dorn11,dorn,9.721
11.0,11.0,dorn06,dorn,15.646
10.0,9.0,dorn14,dorn,9.381
11.0,9.0,dorn12,dorn,7.719
11.0,9.0,dorn01,dorn,1148.775
11.0,10.0,dorn07,dorn,2014.225
10.0,9.0,dorn19,dorn,5.559
10.0,9.0,dorn01,dorn,34.696
11.0,9.0,dorn01,dorn,7.38
11.0,8.0,dorn08,dorn,3291.681
10.0,9.0,dorn19,dorn,6.996
10.0,8.0,dorn02,dorn,8.358
11.0,9.0,dorn15,dorn,9.529
10.0,9.0,dorn04,dorn,12.969
11.0,9.0,dorn12,dorn,51.68
11.0,8.0,dorn01,dorn,18.047
11.0,9.0,dorn07,dorn,64.134
10.0,9.0,dorn11,dorn,11.311
10.0,9.0,dorn11,dorn,20.009
11.0,8.0,dorn02,dorn,8.66
10.0,8.0,dorn01,dorn,6.124
10.0,8.0,dorn02,dorn,6.186
10.0,9.0,dorn18,dorn,18.727
10.0,9.0,dorn06,dorn,2667.272
10.0,8.0,dorn01,dorn,6.138
10.0,9.0,dorn05,dorn,2.852
11.0,9.0,dorn05,dorn,10.735
10.0,8.0,dorn15,dorn,7.194
10.0,9.0,dorn05,dorn,5.676
11.0,8.0,dorn08,dorn,7613.896
11.0,9.0,dorn09,dorn,5.761
10.0,8.0,dorn01,dorn,6.305
10.0,9.0,dorn15,dorn,7.755
10.0,9.0,dorn04,dorn,7.237
10.0,9.0,dorn06,dorn,11.81
11.0,9.0,dorn07,dorn,7.565
10.0,9.0,dorn15,dorn,7.749
10.0,8.0,dorn15,dorn,7.523
10.0,9.0,dorn11,dorn,4.181
11.0,9.0,dorn18,dorn,20.967
10.0,9.0,dorn04,dorn,9.582
11.0,9.0,dorn06,dorn,14.338
10.0,9.0,dorn03,dorn,13129.308
10.0,8.0,dorn02,dorn,8.173
10.0,9.0,dorn14,dorn,4.895
10.0,8.0,dorn08,dorn,10.926
11.0,10.0,dorn15,dorn,9.391
9.0,10.0,dorn19,dorn,13.464
11.0,10.0,dorn03,dorn,16.814
10.0,9.0,dorn06,dorn,7.118
10.0,9.0,dorn02,dorn,8.663
10.0,9.0,dorn01,dorn,6.928
11.0,9.0,dorn08,dorn,9.776
11.0,9.0,dorn12,dorn,4.254
11.0,9.0,dorn09,dorn,5.108
10.0,9.0,dorn14,dorn,4.621
10.0,9.0,dorn13,dorn,9.421
10.0,9.0,dorn01,dorn,5.865
11.0,9.0,dorn08,dorn,18.203
9.0,9.0,dorn15,dorn,10.821
11.0,9.0,dorn13,dorn,7.485
10.0,9.0,dorn05,dorn,3.581
10.0,9.0,dorn01,dorn,7.203
10.0,9.0,dorn03,dorn,1292.325
10.0,9.0,dorn20,dorn,5.706
11.0,9.0,dorn09,dorn,4.249
10.0,9.0,dorn06,dorn,12.109
10.0,9.0,dorn20,dorn,5.747
11.0,10.0,dorn11,dorn,8.671
10.0,9.0,dorn03,dorn,11.008
10.0,9.0,dorn02,dorn,9.394
11.0,9.0,dorn08,dorn,1371.39
11.0,9.0,dorn09,dorn,4.201
10.0,9.0,dorn14,dorn,4.211
11.0,9.0,dorn02,dorn,11.31
11.0,9.0,dorn09,dorn,4.525
10.0,10.0,dorn01,dorn,6.59
11.0,8.0,dorn08,dorn,8.048
9.0,9.0,dorn03,dorn,15.181
11.0,10.0,dorn15,dorn,11.734
11.0,10.0,dorn18,dorn,10.931
10.0,10.0,dorn20,dorn,6.321
11.0,9.0,dorn02,dorn,10.087
11.0,9.0,dorn03,dorn,10.95
11.0,9.0,dorn09,dorn,5.918
10.0,9.0,dorn13,dorn,7.217
11.0,9.0,dorn12,dorn,79.291
11.0,9.0,dorn02,dorn,11.415
10.0,9.0,dorn08,dorn,31.933
10.0,9.0,dorn13,dorn,9.208
11.0,11.0,dorn11,dorn,2425.56
10.0,9.0,dorn13,dorn,7.927
10.0,9.0,dorn18,dorn,17.228
10.0,9.0,dorn04,dorn,776.964
11.0,9.0,dorn09,dorn,5.34
11.0,9.0,dorn06,dorn,4992.706
9.0,9.0,dorn09,dorn,6.998
11.0,10.0,dorn14,dorn,11.799
10.0,9.0,dorn08,dorn,7.929
11.0,10.0,dorn15,dorn,11.688
10.0,9.0,dorn11,dorn,80.407
11.0,9.0,dorn06,dorn,16.759
10.0,9.0,dorn20,dorn,7.934
10.0,9.0,dorn08,dorn,27.785
10.0,10.0,dorn15,dorn,7.64
11.0,9.0,dorn12,dorn,946.067
10.0,9.0,dorn04,dorn,6.41
11.0,9.0,dorn01,dorn,12.263
11.0,9.0,dorn09,dorn,4.772
10.0,9.0,dorn08,dorn,12.688
10.0,9.0,dorn13,dorn,10.755
10.0,9.0,dorn11,dorn,5.661
10.0,9.0,dorn13,dorn,5.937
9.0,9.0,dorn03,dorn,790.216
11.0,10.0,dorn01,dorn,10.061
10.0,9.0,dorn13,dorn,5.977
10.0,9.0,dorn08,dorn,8.557
10.0,9.0,dorn02,dorn,13.971
10.0,9.0,dorn04,dorn,279.391
11.0,8.0,dorn08,dorn,68.478
10.0,9.0,dorn11,dorn,1426.935
10.0,9.0,dorn13,dorn,6.086
11.0,9.0,dorn06,dorn,16.653
10.0,8.0,dorn08,dorn,23.12
10.0,8.0,dorn02,dorn,14.224
10.0,9.0,dorn20,dorn,3206.648
10.0,9.0,dorn06,dorn,9.806
11.0,9.0,dorn06,dorn,25.315
10.0,9.0,dorn13,dorn,10.651
10.0,9.0,dorn20,dorn,5.932
11.0,11.0,dorn09,dorn,6.466
10.0,8.0,dorn02,dorn,10.106
11.0,10.0,dorn19,dorn,11.235
10.0,8.0,dorn02,dorn,9.321
11.0,9.0,dorn12,dorn,5.137
11.0,9.0,dorn11,dorn,610.868
11.0,9.0,dorn12,dorn,10.811
10.0,9.0,dorn04,dorn,1060.306
10.0,11.0,dorn07,dorn,11.207
10.0,10.0,dorn18,dorn,8.571
10.0,9.0,dorn18,dorn,8.712
11.0,9.0,dorn18,dorn,11.209
11.0,9.0,dorn09,dorn,8.285
11.0,9.0,dorn12,dorn,7.923
10.0,9.0,dorn04,dorn,1163.865
9.0,9.0,dorn05,dorn,5.202
10.0,9.0,dorn18,dorn,9.089
10.0,9.0,dorn07,dorn,13.402
10.0,9.0,dorn06,dorn,3291.441
10.0,9.0,dorn07,dorn,36.606
10.0,8.0,dorn15,dorn,9.065
11.0,9.0,dorn05,dorn,6.745
10.0,9.0,dorn01,dorn,6.749
10.0,9.0,dorn11,dorn,2097.198
10.0,9.0,dorn03,dorn,9.08
10.0,8.0,dorn15,dorn,11.328
10.0,9.0,dorn04,dorn,9.364
11.0,9.0,dorn18,dorn,7.677
11.0,9.0,dorn07,dorn,10.808
10.0,9.0,dorn03,dorn,9.225
11.0,9.0,dorn18,dorn,8.003
11.0,9.0,dorn06,dorn,11.437
10.0,9.0,dorn07,dorn,34.692
10.0,9.0,dorn11,dorn,11.282
11.0,9.0,dorn03,dorn,12.829
10.0,9.0,dorn03,dorn,7.219
10.0,9.0,dorn11,dorn,6.594
11.0,9.0,dorn18,dorn,9.533
10.0,9.0,dorn04,dorn,6.959
11.0,9.0,dorn07,dorn,9.108
10.0,9.0,dorn04,dorn,6.59
